date,pressure_avg,temperature_avg,humidity_avg,precipitation,sunshine,wind_direction,wind_speed,pm25_lag1,pm25_lag2,pm25_lag3,pm25_3day_avg,fire_count,fire_pressure,fire_pressure_lag1,fire_pressure_lag2,fire_pressure_3day_avg,month,is_burning_season,pm25
2020-05-05,1006.36,32.36,56.88,0.0,11.9,230,24.076,21.0,15.0,18.0,18.0,9,1.3772,0.9693,0.5056,0.49163333333333337,5,0,23.0
2020-05-06,1005.65,32.6,57.38,0.6,10.9,200,18.52,23.0,21.0,15.0,19.666666666666668,16,10.213,1.3772,0.9693,0.9507,5,0,33.0
2020-05-07,1005.35,32.63,57.0,0.0,10.7,110,25.928,33.0,23.0,21.0,25.666666666666668,25,4.7262,10.213,1.3772,4.1865,5,0,35.0
2020-05-08,1005.91,31.04,60.0,0.2,9.6,190,40.744,35.0,33.0,23.0,30.333333333333332,18,3.6079,4.7262,10.213,5.4388,5,0,28.0
2020-05-09,1006.71,31.36,61.5,0.0,11.1,190,22.224,28.0,35.0,33.0,32.0,16,8.3665,3.6079,4.7262,6.182366666666667,5,0,31.0
2020-05-10,1007.74,30.71,61.13,0.8,8.6,10,35.188,31.0,28.0,35.0,31.333333333333332,7,1.7437,8.3665,3.6079,5.566866666666667,5,0,26.0
2020-05-11,1009.24,30.05,62.25,0.2,10.6,220,25.928,26.0,31.0,28.0,28.333333333333332,1,0.2561,1.7437,8.3665,4.5727,5,0,21.0
2020-05-12,1008.12,30.84,56.38,0.0,10.4,200,31.484,21.0,26.0,31.0,26.0,3,1.0277,0.2561,1.7437,3.4554333333333336,5,0,19.0
2020-05-13,1007.07,31.4,55.88,0.0,8.7,200,20.372,19.0,21.0,26.0,22.0,9,2.3141,1.0277,0.2561,1.0091666666666665,5,0,25.0
2020-05-14,1007.71,30.93,55.75,0.0,9.3,200,25.928,25.0,19.0,21.0,21.666666666666668,8,7.8464,2.3141,1.0277,1.1993,5,0,22.0
2020-05-15,1005.3,30.41,61.5,3.7,11.1,350,31.484,22.0,25.0,19.0,22.0,12,2.3918,7.8464,2.3141,3.7293999999999996,5,0,25.0
2020-05-16,1004.18,31.45,58.0,0.0,10.6,80,16.668,25.0,22.0,25.0,24.0,30,24.4387,2.3918,7.8464,4.1841,5,0,24.0
2020-05-17,1003.39,32.69,54.75,0.0,7.5,220,18.52,24.0,25.0,22.0,23.666666666666668,11,8.2157,24.4387,2.3918,11.558966666666668,5,0,33.0
2020-05-18,1003.39,31.19,59.38,0.0,6.8,230,27.78,33.0,24.0,25.0,27.333333333333332,18,20.5487,8.2157,24.4387,11.682066666666666,5,0,30.0
2020-05-19,1004.49,31.06,58.13,0.0,7.0,200,27.78,30.0,33.0,24.0,29.0,23,13.3533,20.5487,8.2157,17.73436666666667,5,0,21.0
2020-05-20,1004.42,31.9,53.88,0.0,9.6,250,25.928,21.0,30.0,33.0,28.0,4,2.6729,13.3533,20.5487,14.039233333333334,5,0,20.0
2020-05-21,1006.29,29.91,65.13,0.0,6.3,210,24.076,20.0,21.0,30.0,23.666666666666668,1,1.7211,2.6729,13.3533,12.191633333333334,5,0,23.0
2020-05-22,1005.6,31.13,59.38,0.0,9.6,90,16.668,23.0,20.0,21.0,21.333333333333332,2,0.3188,1.7211,2.6729,5.915766666666667,5,0,35.0
2020-05-23,1004.94,32.21,53.25,0.0,11.2,170,16.668,35.0,23.0,20.0,26.0,0,0.0,0.3188,1.7211,1.5709333333333333,5,0,44.0
2020-05-24,1006.3,31.71,55.0,0.0,7.9,160,22.224,44.0,35.0,23.0,34.0,2,0.6184,0.0,0.3188,0.6799666666666667,5,0,46.0
2020-05-25,1007.26,32.49,50.63,0.0,11.8,170,25.928,46.0,44.0,35.0,41.666666666666664,37,20.6493,0.6184,0.0,0.31239999999999996,5,0,44.0
2020-05-26,1007.0,33.06,49.0,0.0,10.9,240,24.076,44.0,46.0,44.0,44.666666666666664,11,3.503,20.6493,0.6184,7.0892333333333335,5,0,38.0
2020-05-27,1006.24,33.08,48.75,0.0,11.0,200,25.928,38.0,44.0,46.0,42.666666666666664,14,4.1842,3.503,20.6493,8.2569,5,0,29.0
2020-05-28,1006.8,31.05,61.0,1.2,7.1,340,25.928,29.0,38.0,44.0,37.0,1,0.1282,4.1842,3.503,9.445500000000001,5,0,20.0
2020-05-29,1007.32,30.65,60.25,0.2,8.8,320,22.224,20.0,29.0,38.0,29.0,0,0.0,0.1282,4.1842,2.6051333333333333,5,0,15.0
2020-05-30,1007.98,30.66,62.63,5.9,9.3,270,25.928,15.0,20.0,29.0,21.333333333333332,1,0.1994,0.0,0.1282,1.4374666666666664,5,0,14.0
2020-05-31,1009.38,29.15,73.38,0.0,7.5,350,24.076,14.0,15.0,20.0,16.333333333333332,1,0.2602,0.1994,0.0,0.1092,5,0,15.0
2020-06-01,1008.15,30.63,65.25,2.1,10.2,40,18.52,15.0,14.0,15.0,14.666666666666666,0,0.0,0.2602,0.1994,0.1532,6,0,18.0
2020-06-02,1006.51,31.45,58.88,0.0,10.8,200,22.224,18.0,15.0,14.0,15.666666666666666,0,0.0,0.0,0.2602,0.1532,6,0,18.0
2020-06-03,1005.48,31.89,58.13,0.0,11.5,60,20.372,18.0,18.0,15.0,17.0,0,0.0,0.0,0.0,0.08673333333333333,6,0,19.0
2020-06-04,1005.94,30.33,65.38,0.2,5.7,210,27.78,19.0,18.0,18.0,18.333333333333332,1,0.2116,0.0,0.0,0.0,6,0,19.0
2020-06-05,1006.22,28.96,72.88,0.0,4.4,10,22.224,19.0,19.0,18.0,18.666666666666668,0,0.0,0.2116,0.0,0.07053333333333334,6,0,16.0
2020-06-06,1005.47,29.64,68.75,0.0,8.6,220,40.744,16.0,19.0,19.0,18.0,0,0.0,0.0,0.2116,0.07053333333333334,6,0,16.0
2020-06-07,1005.03,29.27,73.13,6.3,8.6,190,31.484,16.0,16.0,19.0,17.0,0,0.0,0.0,0.0,0.07053333333333334,6,0,12.0
2020-06-08,1004.87,28.46,76.0,0.6,5.6,180,24.076,12.0,16.0,16.0,14.666666666666666,0,0.0,0.0,0.0,0.0,6,0,12.0
2020-06-09,1005.06,30.03,67.0,0.0,12.2,210,20.372,12.0,12.0,16.0,13.333333333333334,2,0.6,0.0,0.0,0.0,6,0,11.0
2020-06-10,1005.39,30.89,64.75,4.2,11.3,240,27.78,11.0,12.0,12.0,11.666666666666666,1,9.2292,0.6,0.0,0.19999999999999998,6,0,12.0
2020-06-11,1005.43,30.75,62.75,0.0,8.8,260,20.372,12.0,11.0,12.0,11.666666666666666,1,0.133,9.2292,0.6,3.2764,6,0,13.0
2020-06-12,1003.8,31.36,58.38,0.0,10.9,160,18.52,13.0,12.0,11.0,12.0,0,0.0,0.133,9.2292,3.3207333333333335,6,0,14.0
2020-06-13,1003.01,32.19,57.75,0.0,9.1,10,20.372,14.0,13.0,12.0,13.0,3,0.8164,0.0,0.133,3.120733333333334,6,0,12.0
2020-06-14,1004.48,29.29,73.5,3.7,1.3,330,22.224,12.0,14.0,13.0,13.0,0,0.0,0.8164,0.0,0.3164666666666667,6,0,14.0
2020-06-15,1005.03,28.99,74.88,0.0,2.3,190,22.224,14.0,12.0,14.0,13.333333333333334,0,0.0,0.0,0.8164,0.27213333333333334,6,0,14.0
2020-06-16,1005.66,28.79,71.25,0.3,4.2,200,31.484,14.0,14.0,12.0,13.333333333333334,0,0.0,0.0,0.0,0.27213333333333334,6,0,12.0
2020-06-17,1006.01,27.06,82.38,14.9,0.3,230,29.632,12.0,14.0,14.0,13.333333333333334,0,0.0,0.0,0.0,0.0,6,0,12.0
2020-06-18,1007.3,26.0,89.13,9.1,0.1,190,25.928,12.0,12.0,14.0,12.666666666666666,0,0.0,0.0,0.0,0.0,6,0,13.0
2020-06-19,1006.61,27.2,83.13,6.1,3.6,210,31.484,13.0,12.0,12.0,12.333333333333334,0,0.0,0.0,0.0,0.0,6,0,13.0
2020-06-20,1006.17,28.98,75.25,0.0,4.6,130,16.668,13.0,13.0,12.0,12.666666666666666,0,0.0,0.0,0.0,0.0,6,0,12.0
2020-06-21,1004.83,29.99,68.25,2.7,11.2,310,22.224,12.0,13.0,13.0,12.666666666666666,0,0.0,0.0,0.0,0.0,6,0,13.0
2020-06-22,1004.83,30.67,67.13,0.0,8.3,230,16.668,13.0,12.0,13.0,12.666666666666666,0,0.0,0.0,0.0,0.0,6,0,13.0
2020-06-23,1006.84,29.8,69.75,5.2,8.0,210,35.188,13.0,13.0,12.0,12.666666666666666,1,0.0961,0.0,0.0,0.0,6,0,13.0
2020-06-24,1007.53,27.84,80.63,1.8,1.9,310,31.484,13.0,13.0,13.0,13.0,0,0.0,0.0961,0.0,0.03203333333333334,6,0,14.0
2020-06-25,1006.25,27.75,78.63,7.2,2.5,240,25.928,14.0,13.0,13.0,13.333333333333334,0,0.0,0.0,0.0961,0.03203333333333334,6,0,13.0
2020-06-26,1005.86,28.15,78.25,33.1,3.1,230,27.78,13.0,14.0,13.0,13.333333333333334,0,0.0,0.0,0.0,0.03203333333333334,6,0,12.0
2020-06-27,1006.38,26.88,84.5,1.4,1.8,160,18.52,12.0,13.0,14.0,13.0,0,0.0,0.0,0.0,0.0,6,0,12.0
2020-06-28,1005.46,28.99,74.0,0.0,8.2,240,16.668,12.0,12.0,13.0,12.333333333333334,0,0.0,0.0,0.0,0.0,6,0,11.0
2020-06-29,1004.4,30.46,67.25,0.0,12.3,230,14.816,11.0,12.0,12.0,11.666666666666666,0,0.0,0.0,0.0,0.0,6,0,13.0
2020-06-30,1003.99,30.86,63.88,0.0,10.7,280,16.668,13.0,11.0,12.0,12.0,0,0.0,0.0,0.0,0.0,6,0,14.0
2020-07-01,1003.9,29.31,69.38,11.1,4.0,240,25.928,14.0,13.0,11.0,12.666666666666666,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-02,1003.25,28.76,72.75,0.0,2.3,330,18.52,13.0,14.0,13.0,13.333333333333334,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-03,1003.98,29.52,70.25,0.0,9.5,200,27.78,12.0,13.0,14.0,13.0,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-04,1005.65,29.16,70.13,0.0,2.0,230,24.07,12.0,12.0,13.0,12.333333333333334,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-05,1005.18,29.51,66.88,0.0,5.9,220,19.0,12.0,12.0,12.0,12.0,0,0.0,0.0,0.0,0.0,7,0,11.0
2020-07-06,1004.85,30.4,66.88,0.0,6.3,280,22.224,11.0,12.0,12.0,11.666666666666666,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-07,1006.43,31.22,63.38,10.0,9.7,190,27.7,12.0,11.0,12.0,11.666666666666666,0,0.0,0.0,0.0,0.0,7,0,14.0
2020-07-08,1007.66,28.48,79.0,13.9,4.0,210,25.9,14.0,12.0,11.0,12.333333333333334,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-09,1006.6,28.5,77.0,9.4,5.1,240,22.0,12.0,14.0,12.0,12.666666666666666,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-10,1006.27,29.4,71.0,0.0,3.2,220,17.0,12.0,12.0,14.0,12.666666666666666,0,0.0,0.0,0.0,0.0,7,0,15.0
2020-07-11,1005.9,29.2,70.0,0.0,0.2,200,15.0,15.0,12.0,12.0,13.0,0,0.0,0.0,0.0,0.0,7,0,14.0
2020-07-12,1005.37,28.94,73.38,23.2,4.4,10,30.0,14.0,15.0,12.0,13.666666666666666,0,0.0,0.0,0.0,0.0,7,0,15.0
2020-07-13,1005.9,27.07,82.38,10.3,2.5,220,15.0,15.0,14.0,15.0,14.666666666666666,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-14,1006.4,28.4,76.0,0.0,9.0,280,24.0,12.0,15.0,14.0,13.666666666666666,0,0.0,0.0,0.0,0.0,7,0,11.0
2020-07-15,1005.41,29.5,70.0,0.0,9.1,230,21.0,11.0,12.0,15.0,12.666666666666666,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-16,1003.97,30.5,67.0,2.5,9.6,190,24.0,12.0,11.0,12.0,11.666666666666666,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-17,1005.16,29.5,72.63,27.0,11.6,210,26.0,13.0,12.0,11.0,12.0,0,0.0,0.0,0.0,0.0,7,0,11.0
2020-07-18,1007.38,27.9,82.0,0.0,0.1,130,16.0,11.0,13.0,12.0,12.0,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-19,1006.96,28.2,76.0,0.0,3.6,350,22.0,13.0,11.0,13.0,12.333333333333334,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-20,1006.18,29.5,73.3,9.0,5.5,280,30.0,13.0,13.0,11.0,12.333333333333334,0,0.0,0.0,0.0,0.0,7,0,14.0
2020-07-21,1007.87,27.5,81.0,0.0,2.0,320,21.0,14.0,13.0,13.0,13.333333333333334,0,0.0,0.0,0.0,0.0,7,0,12.0
2020-07-22,1006.89,28.84,72.75,0.0,7.7,270,22.0,12.0,14.0,13.0,13.0,0,0.0,0.0,0.0,0.0,7,0,14.0
2020-07-23,1006.89,30.0,68.0,0.6,11.9,160,17.0,14.0,12.0,14.0,13.333333333333334,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-24,1007.16,31.1,67.3,0.0,11.0,20,15.0,13.0,14.0,12.0,13.0,1,0.5379,0.0,0.0,0.0,7,0,16.0
2020-07-25,1005.87,31.8,65.0,0.0,11.7,150,17.0,16.0,13.0,14.0,14.333333333333334,1,0.0995,0.5379,0.0,0.17930000000000001,7,0,15.0
2020-07-26,1005.48,31.9,62.0,0.0,10.1,200,17.0,15.0,16.0,13.0,14.666666666666666,0,0.0,0.0995,0.5379,0.2124666666666667,7,0,21.0
2020-07-27,1005.29,30.6,66.38,4.1,6.3,330,28.0,21.0,15.0,16.0,17.333333333333332,0,0.0,0.0,0.0995,0.2124666666666667,7,0,18.0
2020-07-28,1007.46,26.5,86.0,14.6,1.8,250,17.0,18.0,21.0,15.0,18.0,0,0.0,0.0,0.0,0.03316666666666667,7,0,12.0
2020-07-29,1007.55,27.89,79.38,0.0,4.1,350,19.0,12.0,18.0,21.0,17.0,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-30,1006.65,28.1,80.0,2.1,6.8,170,19.0,13.0,12.0,18.0,14.333333333333334,0,0.0,0.0,0.0,0.0,7,0,13.0
2020-07-31,1003.85,30.44,71.0,0.0,9.6,210,15.0,13.0,13.0,12.0,12.666666666666666,0,0.0,0.0,0.0,0.0,7,0,14.0
2020-08-01,1001.09,30.6,71.0,0.0,3.8,210,17.0,14.0,13.0,13.0,13.333333333333334,0,0.0,0.0,0.0,0.0,8,0,15.0
2020-08-02,998.79,26.84,88.38,92.2,0.0,30,19.0,15.0,14.0,13.0,14.0,0,0.0,0.0,0.0,0.0,8,0,18.0
2020-08-03,997.41,25.64,93.38,28.3,0.0,170,17.0,18.0,15.0,14.0,15.666666666666666,0,0.0,0.0,0.0,0.0,8,0,13.0
2020-08-04,1000.19,26.09,89.88,49.8,0.0,120,24.0,13.0,18.0,15.0,15.333333333333334,0,0.0,0.0,0.0,0.0,8,0,11.0
2020-08-05,1004.09,27.2,85.0,1.6,3.1,150,26.0,11.0,13.0,18.0,14.0,0,0.0,0.0,0.0,0.0,8,0,11.0
2020-08-06,1005.99,28.2,78.0,0.0,3.1,290,14.0,11.0,11.0,13.0,11.666666666666666,0,0.0,0.0,0.0,0.0,8,0,15.0
2020-08-07,1004.85,28.85,75.88,13.7,3.0,290,19.0,15.0,11.0,11.0,12.333333333333334,0,0.0,0.0,0.0,0.0,8,0,17.0
2020-08-08,1004.23,28.4,78.0,5.7,6.7,260,26.0,17.0,15.0,11.0,14.333333333333334,0,0.0,0.0,0.0,0.0,8,0,12.0
2020-08-09,1004.27,29.4,76.38,0.0,7.4,80,13.0,12.0,17.0,15.0,14.666666666666666,0,0.0,0.0,0.0,0.0,8,0,13.0
2020-08-10,1005.03,29.1,76.0,0.0,1.5,120,20.0,13.0,12.0,17.0,14.0,0,0.0,0.0,0.0,0.0,8,0,17.0
2020-08-11,1005.1,29.0,72.0,1.9,4.6,210,26.0,17.0,13.0,12.0,14.0,0,0.0,0.0,0.0,0.0,8,0,15.0
2020-08-12,1005.96,27.9,81.88,40.0,6.5,190,33.0,15.0,17.0,13.0,15.0,0,0.0,0.0,0.0,0.0,8,0,14.0
2020-08-13,1004.84,27.7,82.0,50.3,4.4,180,35.0,14.0,15.0,17.0,15.333333333333334,0,0.0,0.0,0.0,0.0,8,0,15.0
2020-08-14,1005.39,26.41,85.63,15.9,1.4,150,24.0,15.0,14.0,15.0,14.666666666666666,0,0.0,0.0,0.0,0.0,8,0,12.0
2020-08-15,1006.84,25.7,89.0,7.1,0.0,190,13.0,12.0,15.0,14.0,13.666666666666666,0,0.0,0.0,0.0,0.0,8,0,15.0
2020-08-16,1006.65,26.8,80.63,1.1,0.2,230,15.0,15.0,12.0,15.0,14.0,0,0.0,0.0,0.0,0.0,8,0,17.0
2020-08-17,1006.12,26.9,78.0,2.3,1.1,210,20.0,17.0,15.0,12.0,14.666666666666666,0,0.0,0.0,0.0,0.0,8,0,18.0
2020-08-18,1006.79,25.6,84.0,1.5,0.0,100,9.0,18.0,17.0,15.0,16.666666666666668,0,0.0,0.0,0.0,0.0,8,0,17.0
2020-08-19,1006.32,26.24,82.38,0.1,0.2,10,17.0,17.0,18.0,17.0,17.333333333333332,0,0.0,0.0,0.0,0.0,8,0,19.0
2020-08-20,1006.66,27.7,78.0,5.8,1.8,230,23.0,19.0,17.0,18.0,18.0,0,0.0,0.0,0.0,0.0,8,0,17.0
2020-08-21,1007.5,26.4,86.0,5.1,0.0,130,22.0,17.0,19.0,17.0,17.666666666666668,0,0.0,0.0,0.0,0.0,8,0,16.0
2020-08-22,1005.98,26.6,87.63,39.3,2.3,240,20.0,16.0,17.0,19.0,17.333333333333332,0,0.0,0.0,0.0,0.0,8,0,11.0
2020-08-23,1005.66,26.44,87.13,10.2,1.4,200,24.0,11.0,16.0,17.0,14.666666666666666,0,0.0,0.0,0.0,0.0,8,0,11.0
2020-08-24,1007.59,26.41,82.75,0.2,0.1,200,19.0,11.0,11.0,16.0,12.666666666666666,0,0.0,0.0,0.0,0.0,8,0,15.0
2020-08-25,1008.24,27.5,77.0,0.0,3.7,260,23.0,15.0,11.0,11.0,12.333333333333334,0,0.0,0.0,0.0,0.0,8,0,21.0
2020-08-26,1007.53,28.0,59.0,1.9,2.8,290,24.0,21.0,15.0,11.0,15.666666666666666,0,0.0,0.0,0.0,0.0,8,0,16.0
2020-08-27,1005.6,28.6,78.0,0.0,4.9,90,15.0,16.0,21.0,15.0,17.333333333333332,0,0.0,0.0,0.0,0.0,8,0,13.0
2020-08-28,1003.58,29.82,71.63,1.7,10.5,250,20.0,13.0,16.0,21.0,16.666666666666668,0,0.0,0.0,0.0,0.0,8,0,17.0
2020-08-29,1004.32,29.09,75.0,0.0,8.0,360,26.0,17.0,13.0,16.0,15.333333333333334,0,0.0,0.0,0.0,0.0,8,0,16.0
2020-08-30,1004.98,28.7,74.0,12.7,7.6,150,17.0,16.0,17.0,13.0,15.333333333333334,0,0.0,0.0,0.0,0.0,8,0,16.0
2020-08-31,1006.35,27.95,78.13,0.6,2.6,220,20.0,16.0,16.0,17.0,16.333333333333332,0,0.0,0.0,0.0,0.0,8,0,20.0
2020-09-01,1008.42,25.88,84.0,10.0,2.5,190,28.0,20.0,16.0,16.0,17.333333333333332,0,0.0,0.0,0.0,0.0,9,0,19.0
2020-09-02,1008.34,27.9,75.0,0.0,8.4,120,11.0,19.0,20.0,16.0,18.333333333333332,0,0.0,0.0,0.0,0.0,9,0,21.0
2020-09-03,1007.54,30.06,70.0,0.0,9.9,30,17.0,21.0,19.0,20.0,20.0,0,0.0,0.0,0.0,0.0,9,0,24.0
2020-09-04,1007.36,29.5,77.0,0.0,4.0,170,15.0,24.0,21.0,19.0,21.333333333333332,0,0.0,0.0,0.0,0.0,9,0,26.0
2020-09-05,1006.51,29.2,74.0,2.0,8.3,230,26.0,26.0,24.0,21.0,23.666666666666668,0,0.0,0.0,0.0,0.0,9,0,24.0
2020-09-06,1006.35,28.93,75.0,0.0,5.3,280,20.0,24.0,26.0,24.0,24.666666666666668,0,0.0,0.0,0.0,0.0,9,0,18.0
2020-09-07,1006.03,28.85,76.0,0.0,3.7,330,19.0,18.0,24.0,26.0,22.666666666666668,0,0.0,0.0,0.0,0.0,9,0,16.0
2020-09-08,1007.31,27.43,82.88,44.1,0.3,190,22.0,16.0,18.0,24.0,19.333333333333332,0,0.0,0.0,0.0,0.0,9,0,17.0
2020-09-09,1008.03,27.04,81.75,1.2,4.9,200,13.0,17.0,16.0,18.0,17.0,0,0.0,0.0,0.0,0.0,9,0,12.0
2020-09-10,1006.12,28.3,75.25,0.0,5.5,340,19.0,12.0,17.0,16.0,15.0,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-09-11,1006.66,28.95,73.5,5.7,7.3,190,26.0,14.0,12.0,17.0,14.333333333333334,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-09-12,1008.47,28.64,77.38,0.0,5.8,160,17.0,14.0,14.0,12.0,13.333333333333334,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-09-13,1008.93,28.93,73.5,0.0,8.2,270,17.0,14.0,14.0,14.0,14.0,0,0.0,0.0,0.0,0.0,9,0,15.0
2020-09-14,1008.26,28.76,76.25,22.6,5.2,300,22.0,15.0,14.0,14.0,14.333333333333334,0,0.0,0.0,0.0,0.0,9,0,19.0
2020-09-15,1007.13,28.66,76.75,0.3,9.6,270,20.0,19.0,15.0,14.0,16.0,0,0.0,0.0,0.0,0.0,9,0,15.0
2020-09-16,1006.53,29.5,72.63,0.0,9.0,30,15.0,15.0,19.0,15.0,16.333333333333332,0,0.0,0.0,0.0,0.0,9,0,15.0
2020-09-17,1005.12,29.55,72.0,0.0,8.0,340,22.0,15.0,15.0,19.0,16.333333333333332,0,0.0,0.0,0.0,0.0,9,0,15.0
2020-09-18,1002.64,28.36,78.13,1.1,5.2,200,26.0,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0.0,9,0,12.0
2020-09-19,1000.79,27.01,80.0,30.4,0.3,350,24.0,12.0,15.0,15.0,14.0,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-09-20,1005.48,25.81,90.88,46.1,0.3,240,20.0,14.0,12.0,15.0,13.666666666666666,0,0.0,0.0,0.0,0.0,9,0,9.0
2020-09-21,1008.38,26.71,83.38,1.4,2.3,190,19.0,9.0,14.0,12.0,11.666666666666666,0,0.0,0.0,0.0,0.0,9,0,11.0
2020-09-22,1008.72,28.21,79.75,0.5,5.9,200,13.0,11.0,9.0,14.0,11.333333333333334,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-09-23,1008.29,28.29,77.38,81.2,5.4,360,15.0,14.0,11.0,9.0,11.333333333333334,1,1.8447,0.0,0.0,0.0,9,0,12.0
2020-09-24,1009.16,27.09,81.75,0.3,3.8,230,22.0,12.0,14.0,11.0,12.333333333333334,0,0.0,1.8447,0.0,0.6149,9,0,11.0
2020-09-25,1007.87,27.98,78.75,0.0,8.5,190,26.0,11.0,12.0,14.0,12.333333333333334,0,0.0,0.0,1.8447,0.6149,9,0,11.0
2020-09-26,1007.38,28.17,77.75,2.0,6.3,350,24.0,11.0,11.0,12.0,11.333333333333334,0,0.0,0.0,0.0,0.6149,9,0,12.0
2020-09-27,1007.12,28.66,75.75,0.5,5.8,160,13.0,12.0,11.0,11.0,11.333333333333334,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-09-28,1005.98,28.5,79.88,0.0,1.2,360,17.0,14.0,12.0,11.0,12.333333333333334,0,0.0,0.0,0.0,0.0,9,0,16.0
2020-09-29,1005.97,28.14,78.13,0.0,2.3,150,17.0,16.0,14.0,12.0,14.0,0,0.0,0.0,0.0,0.0,9,0,17.0
2020-09-30,1006.33,27.8,78.88,2.1,5.1,140,17.0,17.0,16.0,14.0,15.666666666666666,0,0.0,0.0,0.0,0.0,9,0,14.0
2020-10-01,1005.17,28.49,77.63,25.0,9.3,10,12.964,14.0,17.0,16.0,15.666666666666666,0,0.0,0.0,0.0,0.0,10,0,13.0
2020-10-02,1006.21,28.73,76.75,0.0,6.9,70,22.224,13.0,14.0,17.0,14.666666666666666,0,0.0,0.0,0.0,0.0,10,0,12.0
2020-10-03,1007.36,27.69,81.13,0.0,1.6,150,18.52,12.0,13.0,14.0,13.0,0,0.0,0.0,0.0,0.0,10,0,14.0
2020-10-04,1008.11,27.09,82.5,5.8,5.1,250,25.928,14.0,12.0,13.0,13.0,0,0.0,0.0,0.0,0.0,10,0,13.0
2020-10-05,1007.96,28.19,76.63,1.7,8.3,140,16.668,13.0,14.0,12.0,13.0,3,0.468,0.0,0.0,0.0,10,0,14.0
2020-10-06,1008.76,28.1,77.13,1.3,6.8,170,20.372,14.0,13.0,14.0,13.666666666666666,1,0.1383,0.468,0.0,0.156,10,0,13.0
2020-10-07,1008.75,28.55,75.38,2.4,8.7,310,16.668,13.0,14.0,13.0,13.333333333333334,0,0.0,0.1383,0.468,0.20210000000000003,10,0,15.0
2020-10-08,1008.29,28.35,69.88,0.0,2.8,20,29.632,15.0,13.0,14.0,14.0,0,0.0,0.0,0.1383,0.20210000000000003,10,0,16.0
2020-10-09,1009.08,28.04,59.88,0.0,3.4,20,27.78,16.0,15.0,13.0,14.666666666666666,0,0.0,0.0,0.0,0.0461,10,0,16.0
2020-10-10,1008.73,27.35,71.63,0.0,5.2,10,24.076,16.0,16.0,15.0,15.666666666666666,0,0.0,0.0,0.0,0.0,10,0,17.0
2020-10-11,1007.14,27.71,69.5,0.0,10.1,280,16.668,17.0,16.0,16.0,16.333333333333332,3,0.4758,0.0,0.0,0.0,10,0,15.0
2020-10-12,1005.94,28.27,66.38,0.0,10.4,20,20.372,15.0,17.0,16.0,16.0,2,0.2977,0.4758,0.0,0.1586,10,0,16.0
2020-10-13,1006.18,28.65,62.5,0.0,7.8,340,20.372,16.0,15.0,17.0,16.0,2,0.2769,0.2977,0.4758,0.25783333333333336,10,0,18.0
2020-10-14,1006.69,28.6,65.88,0.0,7.9,20,18.52,18.0,16.0,15.0,16.333333333333332,1,0.1142,0.2769,0.2977,0.35013333333333335,10,0,16.0
2020-10-15,1005.84,27.91,70.38,0.4,2.2,10,25.928,16.0,18.0,16.0,16.666666666666668,0,0.0,0.1142,0.2769,0.22960000000000003,10,0,17.0
2020-10-16,1006.98,27.15,74.75,22.3,1.9,20,24.076,17.0,16.0,18.0,17.0,0,0.0,0.0,0.1142,0.13036666666666666,10,0,13.0
2020-10-17,1008.44,26.43,69.0,0.0,0.1,360,29.632,13.0,17.0,16.0,15.333333333333334,0,0.0,0.0,0.0,0.038066666666666665,10,0,11.0
2020-10-18,1008.71,27.3,56.63,0.2,0.8,350,33.336,11.0,13.0,17.0,13.666666666666666,0,0.0,0.0,0.0,0.0,10,0,12.0
2020-10-19,1010.49,23.79,79.38,1.4,0.0,20,24.076,12.0,11.0,13.0,12.0,0,0.0,0.0,0.0,0.0,10,0,10.0
2020-10-20,1012.47,23.23,84.25,0.2,0.0,340,18.52,10.0,12.0,11.0,11.0,0,0.0,0.0,0.0,0.0,10,0,11.0
2020-10-21,1012.44,24.39,81.38,0.8,0.7,10,14.816,11.0,10.0,12.0,11.0,0,0.0,0.0,0.0,0.0,10,0,11.0
2020-10-22,1010.64,25.97,77.75,0.0,0.6,10,18.52,11.0,11.0,10.0,10.666666666666666,0,0.0,0.0,0.0,0.0,10,0,14.0
